Date,Scheme,NAV
2022-03-20,Scheme_33,50.64
2022-03-21,Scheme_33,50.42
2022-03-22,Scheme_33,50.5
2022-03-23,Scheme_33,50.31
2022-03-24,Scheme_33,50.44
2022-03-25,Scheme_33,50.41
2022-03-26,Scheme_33,50.74
2022-03-27,Scheme_33,50.42
2022-03-28,Scheme_33,50.65
2022-03-29,Scheme_33,50.86
2022-03-30,Scheme_33,50.81
2022-03-31,Scheme_33,51.04
2022-04-01,Scheme_33,51.19
2022-04-02,Scheme_33,51.41
2022-04-03,Scheme_33,51.61
2022-04-04,Scheme_33,51.65
2022-04-05,Scheme_33,51.49
2022-04-06,Scheme_33,51.32
2022-04-07,Scheme_33,51.28
2022-04-08,Scheme_33,51.55
2022-04-09,Scheme_33,51.76
2022-04-10,Scheme_33,52.08
2022-04-11,Scheme_33,52.44
2022-04-12,Scheme_33,52.39
2022-04-13,Scheme_33,53.0
2022-04-14,Scheme_33,52.99
2022-04-15,Scheme_33,52.86
2022-04-16,Scheme_33,52.98
2022-04-17,Scheme_33,53.15
2022-04-18,Scheme_33,52.94
2022-04-19,Scheme_33,52.92
2022-04-20,Scheme_33,52.8
2022-04-21,Scheme_33,52.86
2022-04-22,Scheme_33,53.12
2022-04-23,Scheme_33,53.06
2022-04-24,Scheme_33,53.26
2022-04-25,Scheme_33,52.86
2022-04-26,Scheme_33,53.15
2022-04-27,Scheme_33,53.03
2022-04-28,Scheme_33,52.91
2022-04-29,Scheme_33,53.05
2022-04-30,Scheme_33,53.2
2022-05-01,Scheme_33,53.19
2022-05-02,Scheme_33,52.94
2022-05-03,Scheme_33,52.82
2022-05-04,Scheme_33,52.87
2022-05-05,Scheme_33,53.04
2022-05-06,Scheme_33,52.81
2022-05-07,Scheme_33,52.64
2022-05-08,Scheme_33,52.74
2022-05-09,Scheme_33,52.73
2022-05-10,Scheme_33,52.79
2022-05-11,Scheme_33,52.03
2022-05-12,Scheme_33,51.96
2022-05-13,Scheme_33,52.24
2022-05-14,Scheme_33,52.07
2022-05-15,Scheme_33,52.24
2022-05-16,Scheme_33,51.9
2022-05-17,Scheme_33,51.45
2022-05-18,Scheme_33,51.59
2022-05-19,Scheme_33,51.6
2022-05-20,Scheme_33,51.52
2022-05-21,Scheme_33,51.79
2022-05-22,Scheme_33,51.72
2022-05-23,Scheme_33,51.55
2022-05-24,Scheme_33,51.34
2022-05-25,Scheme_33,51.08
2022-05-26,Scheme_33,51.24
2022-05-27,Scheme_33,51.16
2022-05-28,Scheme_33,51.53
2022-05-29,Scheme_33,50.66
2022-05-30,Scheme_33,50.96
2022-05-31,Scheme_33,51.09
2022-06-01,Scheme_33,51.08
2022-06-02,Scheme_33,50.71
2022-06-03,Scheme_33,50.23
2022-06-04,Scheme_33,50.48
2022-06-05,Scheme_33,50.57
2022-06-06,Scheme_33,50.66
2022-06-07,Scheme_33,50.65
2022-06-08,Scheme_33,50.92
2022-06-09,Scheme_33,50.77
2022-06-10,Scheme_33,50.69
2022-06-11,Scheme_33,50.65
2022-06-12,Scheme_33,50.61
2022-06-13,Scheme_33,51.03
2022-06-14,Scheme_33,50.67
2022-06-15,Scheme_33,50.11
2022-06-16,Scheme_33,49.69
2022-06-17,Scheme_33,49.92
2022-06-18,Scheme_33,49.91
2022-06-19,Scheme_33,49.45
2022-06-20,Scheme_33,49.5
2022-06-21,Scheme_33,49.42
2022-06-22,Scheme_33,49.61
2022-06-23,Scheme_33,49.87
2022-06-24,Scheme_33,50.64
2022-06-25,Scheme_33,50.31
2022-06-26,Scheme_33,49.77
2022-06-27,Scheme_33,49.96
2022-06-28,Scheme_33,50.28
2022-06-29,Scheme_33,49.92
2022-06-30,Scheme_33,49.55
2022-07-01,Scheme_33,49.68
2022-07-02,Scheme_33,50.21
2022-07-03,Scheme_33,49.97
2022-07-04,Scheme_33,50.02
2022-07-05,Scheme_33,49.47
2022-07-06,Scheme_33,49.43
2022-07-07,Scheme_33,49.41
2022-07-08,Scheme_33,49.87
2022-07-09,Scheme_33,49.68
2022-07-10,Scheme_33,49.91
2022-07-11,Scheme_33,49.69
2022-07-12,Scheme_33,49.74
2022-07-13,Scheme_33,50.39
2022-07-14,Scheme_33,50.94
2022-07-15,Scheme_33,51.55
2022-07-16,Scheme_33,51.69
2022-07-17,Scheme_33,51.65
2022-07-18,Scheme_33,51.75
2022-07-19,Scheme_33,51.91
2022-07-20,Scheme_33,52.05
2022-07-21,Scheme_33,51.86
2022-07-22,Scheme_33,51.65
2022-07-23,Scheme_33,51.49
2022-07-24,Scheme_33,51.83
2022-07-25,Scheme_33,52.21
2022-07-26,Scheme_33,53.18
2022-07-27,Scheme_33,53.33
2022-07-28,Scheme_33,53.11
2022-07-29,Scheme_33,52.99
2022-07-30,Scheme_33,52.96
2022-07-31,Scheme_33,53.43
2022-08-01,Scheme_33,53.67
2022-08-02,Scheme_33,53.29
2022-08-03,Scheme_33,53.29
2022-08-04,Scheme_33,52.87
2022-08-05,Scheme_33,53.07
2022-08-06,Scheme_33,52.88
2022-08-07,Scheme_33,52.71
2022-08-08,Scheme_33,52.17
2022-08-09,Scheme_33,52.42
2022-08-10,Scheme_33,52.8
2022-08-11,Scheme_33,52.61
2022-08-12,Scheme_33,52.58
2022-08-13,Scheme_33,52.46
2022-08-14,Scheme_33,52.41
2022-08-15,Scheme_33,52.19
2022-08-16,Scheme_33,51.88
2022-08-17,Scheme_33,52.31
2022-08-18,Scheme_33,51.54
2022-08-19,Scheme_33,51.71
2022-08-20,Scheme_33,51.81
2022-08-21,Scheme_33,52.33
2022-08-22,Scheme_33,52.28
2022-08-23,Scheme_33,52.19
2022-08-24,Scheme_33,51.96
2022-08-25,Scheme_33,52.09
2022-08-26,Scheme_33,51.9
2022-08-27,Scheme_33,51.58
2022-08-28,Scheme_33,51.38
2022-08-29,Scheme_33,51.11
2022-08-30,Scheme_33,50.83
2022-08-31,Scheme_33,50.88
2022-09-01,Scheme_33,50.84
2022-09-02,Scheme_33,51.02
2022-09-03,Scheme_33,51.09
2022-09-04,Scheme_33,50.75
2022-09-05,Scheme_33,50.13
2022-09-06,Scheme_33,49.83
2022-09-07,Scheme_33,50.08
2022-09-08,Scheme_33,50.33
2022-09-09,Scheme_33,50.64
2022-09-10,Scheme_33,50.91
2022-09-11,Scheme_33,51.26
2022-09-12,Scheme_33,51.4
2022-09-13,Scheme_33,51.96
2022-09-14,Scheme_33,52.07
2022-09-15,Scheme_33,52.69
2022-09-16,Scheme_33,52.52
2022-09-17,Scheme_33,52.35
2022-09-18,Scheme_33,52.31
2022-09-19,Scheme_33,52.32
2022-09-20,Scheme_33,52.24
2022-09-21,Scheme_33,52.42
2022-09-22,Scheme_33,52.41
2022-09-23,Scheme_33,52.25
2022-09-24,Scheme_33,52.15
2022-09-25,Scheme_33,52.54
2022-09-26,Scheme_33,52.65
2022-09-27,Scheme_33,52.17
2022-09-28,Scheme_33,52.64
2022-09-29,Scheme_33,52.79
2022-09-30,Scheme_33,53.0
2022-10-01,Scheme_33,53.3
2022-10-02,Scheme_33,53.62
2022-10-03,Scheme_33,53.36
2022-10-04,Scheme_33,53.06
2022-10-05,Scheme_33,53.8
2022-10-06,Scheme_33,53.61
2022-10-07,Scheme_33,53.74
2022-10-08,Scheme_33,54.25
2022-10-09,Scheme_33,54.14
2022-10-10,Scheme_33,54.05
2022-10-11,Scheme_33,54.35
2022-10-12,Scheme_33,54.43
2022-10-13,Scheme_33,54.6
2022-10-14,Scheme_33,54.6
2022-10-15,Scheme_33,54.46
2022-10-16,Scheme_33,54.38
2022-10-17,Scheme_33,54.76
2022-10-18,Scheme_33,54.69
2022-10-19,Scheme_33,54.84
2022-10-20,Scheme_33,54.57
2022-10-21,Scheme_33,55.2
2022-10-22,Scheme_33,55.31
2022-10-23,Scheme_33,55.44
2022-10-24,Scheme_33,55.73
2022-10-25,Scheme_33,55.61
2022-10-26,Scheme_33,55.99
2022-10-27,Scheme_33,55.55
2022-10-28,Scheme_33,55.39
2022-10-29,Scheme_33,55.17
2022-10-30,Scheme_33,54.62
2022-10-31,Scheme_33,54.49
2022-11-01,Scheme_33,54.49
2022-11-02,Scheme_33,54.18
2022-11-03,Scheme_33,53.83
2022-11-04,Scheme_33,53.87
2022-11-05,Scheme_33,53.86
2022-11-06,Scheme_33,53.8
2022-11-07,Scheme_33,53.44
2022-11-08,Scheme_33,53.34
2022-11-09,Scheme_33,53.16
2022-11-10,Scheme_33,53.21
2022-11-11,Scheme_33,53.06
2022-11-12,Scheme_33,53.07
2022-11-13,Scheme_33,52.7
2022-11-14,Scheme_33,52.3
2022-11-15,Scheme_33,52.49
2022-11-16,Scheme_33,52.73
2022-11-17,Scheme_33,52.64
2022-11-18,Scheme_33,52.67
2022-11-19,Scheme_33,52.55
2022-11-20,Scheme_33,52.9
2022-11-21,Scheme_33,52.86
2022-11-22,Scheme_33,52.73
2022-11-23,Scheme_33,53.04
2022-11-24,Scheme_33,52.83
2022-11-25,Scheme_33,52.89
2022-11-26,Scheme_33,52.6
2022-11-27,Scheme_33,52.82
2022-11-28,Scheme_33,53.08
2022-11-29,Scheme_33,52.72
2022-11-30,Scheme_33,52.3
2022-12-01,Scheme_33,52.41
2022-12-02,Scheme_33,53.01
2022-12-03,Scheme_33,53.3
2022-12-04,Scheme_33,53.25
2022-12-05,Scheme_33,53.02
2022-12-06,Scheme_33,52.67
2022-12-07,Scheme_33,52.91
2022-12-08,Scheme_33,53.2
2022-12-09,Scheme_33,53.03
2022-12-10,Scheme_33,52.98
2022-12-11,Scheme_33,53.01
2022-12-12,Scheme_33,53.58
2022-12-13,Scheme_33,53.62
2022-12-14,Scheme_33,53.34
2022-12-15,Scheme_33,53.02
2022-12-16,Scheme_33,52.76
2022-12-17,Scheme_33,53.16
2022-12-18,Scheme_33,53.34
2022-12-19,Scheme_33,53.25
2022-12-20,Scheme_33,52.4
2022-12-21,Scheme_33,52.16
2022-12-22,Scheme_33,52.28
2022-12-23,Scheme_33,52.41
2022-12-24,Scheme_33,52.53
2022-12-25,Scheme_33,52.15
2022-12-26,Scheme_33,52.22
2022-12-27,Scheme_33,51.95
2022-12-28,Scheme_33,51.97
2022-12-29,Scheme_33,51.76
2022-12-30,Scheme_33,52.1
2022-12-31,Scheme_33,52.22
2023-01-01,Scheme_33,52.2
2023-01-02,Scheme_33,52.63
2023-01-03,Scheme_33,52.54
2023-01-04,Scheme_33,52.14
2023-01-05,Scheme_33,52.47
2023-01-06,Scheme_33,52.57
2023-01-07,Scheme_33,52.49
2023-01-08,Scheme_33,52.32
2023-01-09,Scheme_33,52.49
2023-01-10,Scheme_33,52.76
2023-01-11,Scheme_33,52.55
2023-01-12,Scheme_33,52.74
2023-01-13,Scheme_33,52.83
2023-01-14,Scheme_33,52.6
2023-01-15,Scheme_33,52.62
2023-01-16,Scheme_33,52.48
2023-01-17,Scheme_33,52.87
2023-01-18,Scheme_33,52.7
2023-01-19,Scheme_33,53.17
2023-01-20,Scheme_33,53.23
2023-01-21,Scheme_33,52.73
2023-01-22,Scheme_33,52.09
2023-01-23,Scheme_33,52.05
2023-01-24,Scheme_33,52.47
2023-01-25,Scheme_33,52.86
2023-01-26,Scheme_33,52.93
2023-01-27,Scheme_33,52.73
2023-01-28,Scheme_33,52.62
2023-01-29,Scheme_33,52.71
2023-01-30,Scheme_33,53.05
2023-01-31,Scheme_33,53.24
2023-02-01,Scheme_33,53.55
2023-02-02,Scheme_33,53.77
2023-02-03,Scheme_33,54.07
2023-02-04,Scheme_33,53.41
2023-02-05,Scheme_33,53.16
2023-02-06,Scheme_33,52.85
2023-02-07,Scheme_33,52.51
2023-02-08,Scheme_33,52.53
2023-02-09,Scheme_33,52.12
2023-02-10,Scheme_33,51.85
2023-02-11,Scheme_33,51.85
2023-02-12,Scheme_33,51.38
2023-02-13,Scheme_33,51.26
2023-02-14,Scheme_33,51.47
2023-02-15,Scheme_33,51.12
2023-02-16,Scheme_33,51.38
2023-02-17,Scheme_33,51.16
2023-02-18,Scheme_33,51.26
2023-02-19,Scheme_33,50.95
2023-02-20,Scheme_33,51.1
2023-02-21,Scheme_33,51.03
2023-02-22,Scheme_33,51.19
2023-02-23,Scheme_33,51.05
2023-02-24,Scheme_33,51.24
2023-02-25,Scheme_33,51.51
2023-02-26,Scheme_33,51.57
2023-02-27,Scheme_33,51.44
2023-02-28,Scheme_33,51.39
2023-03-01,Scheme_33,51.03
2023-03-02,Scheme_33,51.11
2023-03-03,Scheme_33,51.32
2023-03-04,Scheme_33,51.81
2023-03-05,Scheme_33,52.22
2023-03-06,Scheme_33,51.95
2023-03-07,Scheme_33,52.03
2023-03-08,Scheme_33,52.01
2023-03-09,Scheme_33,52.4
2023-03-10,Scheme_33,52.21
2023-03-11,Scheme_33,52.49
2023-03-12,Scheme_33,52.21
2023-03-13,Scheme_33,52.2
2023-03-14,Scheme_33,51.96
2023-03-15,Scheme_33,51.39
2023-03-16,Scheme_33,51.14
2023-03-17,Scheme_33,51.08
2023-03-18,Scheme_33,51.53
2023-03-19,Scheme_33,51.22
2023-03-20,Scheme_33,51.06
2023-03-21,Scheme_33,50.65
2023-03-22,Scheme_33,51.01
2023-03-23,Scheme_33,50.9
2023-03-24,Scheme_33,50.81
2023-03-25,Scheme_33,50.73
2023-03-26,Scheme_33,50.16
2023-03-27,Scheme_33,49.74
2023-03-28,Scheme_33,49.48
2023-03-29,Scheme_33,49.68
2023-03-30,Scheme_33,48.95
2023-03-31,Scheme_33,49.14
2023-04-01,Scheme_33,49.26
2023-04-02,Scheme_33,48.73
2023-04-03,Scheme_33,48.66
2023-04-04,Scheme_33,49.03
2023-04-05,Scheme_33,48.73
2023-04-06,Scheme_33,48.58
2023-04-07,Scheme_33,49.43
2023-04-08,Scheme_33,49.55
2023-04-09,Scheme_33,49.49
2023-04-10,Scheme_33,49.37
2023-04-11,Scheme_33,49.5
2023-04-12,Scheme_33,49.72
2023-04-13,Scheme_33,49.1
2023-04-14,Scheme_33,48.45
2023-04-15,Scheme_33,48.17
2023-04-16,Scheme_33,48.14
2023-04-17,Scheme_33,48.19
2023-04-18,Scheme_33,47.69
2023-04-19,Scheme_33,47.65
2023-04-20,Scheme_33,47.65
2023-04-21,Scheme_33,47.42
2023-04-22,Scheme_33,47.28
2023-04-23,Scheme_33,47.08
2023-04-24,Scheme_33,47.24
2023-04-25,Scheme_33,47.26
2023-04-26,Scheme_33,46.94
2023-04-27,Scheme_33,47.24
2023-04-28,Scheme_33,46.85
2023-04-29,Scheme_33,46.36
2023-04-30,Scheme_33,46.31
2023-05-01,Scheme_33,46.25
2023-05-02,Scheme_33,46.29
2023-05-03,Scheme_33,45.96
2023-05-04,Scheme_33,46.25
2023-05-05,Scheme_33,46.78
2023-05-06,Scheme_33,46.79
2023-05-07,Scheme_33,46.91
2023-05-08,Scheme_33,46.29
2023-05-09,Scheme_33,46.18
2023-05-10,Scheme_33,45.99
2023-05-11,Scheme_33,45.76
2023-05-12,Scheme_33,45.58
2023-05-13,Scheme_33,45.43
2023-05-14,Scheme_33,45.02
2023-05-15,Scheme_33,44.89
2023-05-16,Scheme_33,44.6
2023-05-17,Scheme_33,44.85
2023-05-18,Scheme_33,44.97
2023-05-19,Scheme_33,45.09
2023-05-20,Scheme_33,45.41
2023-05-21,Scheme_33,45.18
2023-05-22,Scheme_33,45.28
2023-05-23,Scheme_33,45.62
2023-05-24,Scheme_33,45.37
2023-05-25,Scheme_33,44.78
2023-05-26,Scheme_33,44.59
2023-05-27,Scheme_33,44.9
2023-05-28,Scheme_33,44.64
2023-05-29,Scheme_33,44.52
2023-05-30,Scheme_33,44.3
2023-05-31,Scheme_33,44.27
2023-06-01,Scheme_33,43.97
2023-06-02,Scheme_33,43.55
2023-06-03,Scheme_33,43.43
2023-06-04,Scheme_33,43.37
2023-06-05,Scheme_33,43.73
2023-06-06,Scheme_33,43.77
2023-06-07,Scheme_33,43.44
2023-06-08,Scheme_33,43.24
2023-06-09,Scheme_33,43.47
2023-06-10,Scheme_33,43.36
2023-06-11,Scheme_33,43.06
2023-06-12,Scheme_33,43.1
2023-06-13,Scheme_33,42.88
2023-06-14,Scheme_33,43.05
2023-06-15,Scheme_33,43.18
2023-06-16,Scheme_33,42.85
2023-06-17,Scheme_33,43.41
2023-06-18,Scheme_33,43.39
2023-06-19,Scheme_33,42.61
2023-06-20,Scheme_33,42.74
2023-06-21,Scheme_33,41.99
2023-06-22,Scheme_33,42.32
2023-06-23,Scheme_33,42.35
2023-06-24,Scheme_33,42.33
2023-06-25,Scheme_33,42.33
2023-06-26,Scheme_33,42.5
2023-06-27,Scheme_33,42.35
2023-06-28,Scheme_33,42.34
2023-06-29,Scheme_33,42.37
2023-06-30,Scheme_33,41.5
2023-07-01,Scheme_33,41.67
2023-07-02,Scheme_33,41.89
2023-07-03,Scheme_33,42.02
2023-07-04,Scheme_33,42.13
2023-07-05,Scheme_33,42.61
2023-07-06,Scheme_33,42.59
2023-07-07,Scheme_33,42.58
2023-07-08,Scheme_33,42.38
2023-07-09,Scheme_33,41.8
2023-07-10,Scheme_33,41.93
2023-07-11,Scheme_33,41.76
2023-07-12,Scheme_33,41.18
2023-07-13,Scheme_33,41.15
2023-07-14,Scheme_33,41.11
2023-07-15,Scheme_33,41.04
2023-07-16,Scheme_33,41.08
2023-07-17,Scheme_33,40.6
2023-07-18,Scheme_33,40.89
2023-07-19,Scheme_33,41.02
2023-07-20,Scheme_33,41.39
2023-07-21,Scheme_33,41.21
2023-07-22,Scheme_33,41.34
2023-07-23,Scheme_33,40.77
2023-07-24,Scheme_33,40.52
2023-07-25,Scheme_33,40.1
2023-07-26,Scheme_33,40.17
2023-07-27,Scheme_33,39.83
2023-07-28,Scheme_33,39.7
2023-07-29,Scheme_33,39.69
2023-07-30,Scheme_33,39.56
2023-07-31,Scheme_33,39.16
2023-08-01,Scheme_33,39.65
2023-08-02,Scheme_33,39.68
2023-08-03,Scheme_33,40.17
2023-08-04,Scheme_33,39.86
2023-08-05,Scheme_33,39.74
2023-08-06,Scheme_33,39.76
2023-08-07,Scheme_33,40.21
2023-08-08,Scheme_33,40.7
2023-08-09,Scheme_33,40.57
2023-08-10,Scheme_33,40.34
2023-08-11,Scheme_33,40.33
2023-08-12,Scheme_33,40.69
2023-08-13,Scheme_33,40.72
2023-08-14,Scheme_33,40.81
2023-08-15,Scheme_33,41.17
2023-08-16,Scheme_33,41.47
2023-08-17,Scheme_33,41.78
2023-08-18,Scheme_33,41.99
2023-08-19,Scheme_33,42.42
2023-08-20,Scheme_33,42.07
2023-08-21,Scheme_33,42.77
2023-08-22,Scheme_33,43.11
2023-08-23,Scheme_33,43.08
2023-08-24,Scheme_33,43.43
2023-08-25,Scheme_33,43.35
2023-08-26,Scheme_33,43.51
2023-08-27,Scheme_33,43.71
2023-08-28,Scheme_33,43.98
2023-08-29,Scheme_33,43.87
2023-08-30,Scheme_33,44.15
2023-08-31,Scheme_33,44.04
2023-09-01,Scheme_33,44.28
2023-09-02,Scheme_33,44.29
2023-09-03,Scheme_33,43.77
2023-09-04,Scheme_33,43.56
2023-09-05,Scheme_33,43.84
2023-09-06,Scheme_33,43.77
2023-09-07,Scheme_33,44.15
2023-09-08,Scheme_33,43.81
2023-09-09,Scheme_33,44.04
2023-09-10,Scheme_33,44.04
2023-09-11,Scheme_33,43.99
2023-09-12,Scheme_33,43.66
2023-09-13,Scheme_33,43.74
2023-09-14,Scheme_33,43.46
2023-09-15,Scheme_33,43.28
2023-09-16,Scheme_33,43.26
2023-09-17,Scheme_33,43.17
2023-09-18,Scheme_33,43.5
2023-09-19,Scheme_33,42.74
2023-09-20,Scheme_33,42.71
2023-09-21,Scheme_33,42.62
2023-09-22,Scheme_33,42.64
2023-09-23,Scheme_33,42.5
2023-09-24,Scheme_33,42.82
2023-09-25,Scheme_33,42.77
2023-09-26,Scheme_33,42.83
2023-09-27,Scheme_33,43.11
2023-09-28,Scheme_33,43.15
2023-09-29,Scheme_33,42.79
2023-09-30,Scheme_33,42.68
2023-10-01,Scheme_33,42.66
2023-10-02,Scheme_33,42.19
2023-10-03,Scheme_33,42.0
2023-10-04,Scheme_33,41.99
2023-10-05,Scheme_33,42.62
2023-10-06,Scheme_33,42.75
2023-10-07,Scheme_33,42.82
2023-10-08,Scheme_33,43.34
2023-10-09,Scheme_33,43.54
2023-10-10,Scheme_33,43.78
2023-10-11,Scheme_33,43.68
2023-10-12,Scheme_33,43.32
2023-10-13,Scheme_33,43.42
2023-10-14,Scheme_33,43.98
2023-10-15,Scheme_33,44.46
2023-10-16,Scheme_33,44.67
2023-10-17,Scheme_33,44.49
2023-10-18,Scheme_33,44.04
2023-10-19,Scheme_33,43.82
2023-10-20,Scheme_33,43.9
2023-10-21,Scheme_33,43.78
2023-10-22,Scheme_33,44.1
2023-10-23,Scheme_33,43.67
2023-10-24,Scheme_33,43.66
2023-10-25,Scheme_33,43.45
2023-10-26,Scheme_33,43.76
2023-10-27,Scheme_33,43.95
2023-10-28,Scheme_33,43.72
2023-10-29,Scheme_33,43.99
2023-10-30,Scheme_33,43.53
2023-10-31,Scheme_33,43.01
2023-11-01,Scheme_33,42.76
2023-11-02,Scheme_33,42.19
2023-11-03,Scheme_33,42.18
2023-11-04,Scheme_33,42.17
2023-11-05,Scheme_33,42.07
2023-11-06,Scheme_33,42.25
2023-11-07,Scheme_33,42.05
2023-11-08,Scheme_33,41.69
2023-11-09,Scheme_33,41.47
2023-11-10,Scheme_33,41.12
2023-11-11,Scheme_33,40.96
2023-11-12,Scheme_33,41.16
2023-11-13,Scheme_33,40.65
2023-11-14,Scheme_33,40.57
2023-11-15,Scheme_33,40.87
2023-11-16,Scheme_33,41.22
2023-11-17,Scheme_33,41.03
2023-11-18,Scheme_33,41.71
2023-11-19,Scheme_33,41.42
2023-11-20,Scheme_33,41.37
2023-11-21,Scheme_33,41.04
2023-11-22,Scheme_33,41.19
2023-11-23,Scheme_33,42.05
2023-11-24,Scheme_33,42.62
2023-11-25,Scheme_33,42.9
2023-11-26,Scheme_33,42.73
2023-11-27,Scheme_33,42.7
2023-11-28,Scheme_33,43.06
2023-11-29,Scheme_33,43.3
2023-11-30,Scheme_33,43.35
2023-12-01,Scheme_33,43.41
2023-12-02,Scheme_33,43.75
2023-12-03,Scheme_33,44.16
2023-12-04,Scheme_33,43.73
2023-12-05,Scheme_33,43.82
2023-12-06,Scheme_33,44.01
2023-12-07,Scheme_33,43.87
2023-12-08,Scheme_33,44.27
2023-12-09,Scheme_33,44.21
2023-12-10,Scheme_33,44.62
2023-12-11,Scheme_33,44.53
2023-12-12,Scheme_33,44.63
2023-12-13,Scheme_33,44.72
2023-12-14,Scheme_33,45.24
2023-12-15,Scheme_33,45.48
2023-12-16,Scheme_33,45.36
2023-12-17,Scheme_33,45.3
2023-12-18,Scheme_33,45.24
2023-12-19,Scheme_33,45.26
2023-12-20,Scheme_33,45.0
2023-12-21,Scheme_33,45.0
2023-12-22,Scheme_33,45.43
2023-12-23,Scheme_33,45.84
2023-12-24,Scheme_33,45.39
2023-12-25,Scheme_33,44.9
2023-12-26,Scheme_33,44.74
2023-12-27,Scheme_33,44.22
2023-12-28,Scheme_33,43.87
2023-12-29,Scheme_33,43.99
2023-12-30,Scheme_33,44.0
2023-12-31,Scheme_33,43.5
2024-01-01,Scheme_33,43.87
2024-01-02,Scheme_33,43.77
2024-01-03,Scheme_33,43.63
2024-01-04,Scheme_33,43.96
2024-01-05,Scheme_33,44.1
2024-01-06,Scheme_33,44.11
2024-01-07,Scheme_33,43.98
2024-01-08,Scheme_33,44.17
2024-01-09,Scheme_33,44.06
2024-01-10,Scheme_33,44.01
2024-01-11,Scheme_33,43.68
2024-01-12,Scheme_33,44.04
2024-01-13,Scheme_33,44.53
2024-01-14,Scheme_33,44.61
2024-01-15,Scheme_33,44.49
2024-01-16,Scheme_33,44.79
2024-01-17,Scheme_33,44.98
2024-01-18,Scheme_33,44.87
2024-01-19,Scheme_33,45.23
2024-01-20,Scheme_33,45.13
2024-01-21,Scheme_33,44.76
2024-01-22,Scheme_33,44.76
2024-01-23,Scheme_33,45.11
2024-01-24,Scheme_33,45.16
2024-01-25,Scheme_33,44.83
2024-01-26,Scheme_33,44.73
2024-01-27,Scheme_33,45.1
2024-01-28,Scheme_33,45.21
2024-01-29,Scheme_33,45.22
2024-01-30,Scheme_33,45.2
2024-01-31,Scheme_33,45.55
2024-02-01,Scheme_33,45.87
2024-02-02,Scheme_33,45.47
2024-02-03,Scheme_33,45.77
2024-02-04,Scheme_33,45.95
2024-02-05,Scheme_33,46.44
2024-02-06,Scheme_33,46.44
2024-02-07,Scheme_33,46.8
2024-02-08,Scheme_33,46.96
2024-02-09,Scheme_33,46.65
2024-02-10,Scheme_33,46.98
2024-02-11,Scheme_33,47.24
2024-02-12,Scheme_33,47.06
2024-02-13,Scheme_33,47.17
2024-02-14,Scheme_33,47.82
2024-02-15,Scheme_33,47.7
2024-02-16,Scheme_33,47.94
2024-02-17,Scheme_33,47.63
2024-02-18,Scheme_33,47.48
2024-02-19,Scheme_33,47.74
2024-02-20,Scheme_33,47.84
2024-02-21,Scheme_33,47.8
2024-02-22,Scheme_33,48.33
2024-02-23,Scheme_33,48.07
2024-02-24,Scheme_33,48.05
2024-02-25,Scheme_33,48.22
2024-02-26,Scheme_33,47.97
2024-02-27,Scheme_33,48.15
2024-02-28,Scheme_33,48.49
2024-02-29,Scheme_33,48.47
2024-03-01,Scheme_33,48.29
2024-03-02,Scheme_33,48.22
2024-03-03,Scheme_33,47.43
2024-03-04,Scheme_33,47.75
2024-03-05,Scheme_33,47.85
2024-03-06,Scheme_33,47.82
2024-03-07,Scheme_33,47.34
2024-03-08,Scheme_33,47.69
2024-03-09,Scheme_33,47.58
2024-03-10,Scheme_33,47.77
2024-03-11,Scheme_33,47.79
2024-03-12,Scheme_33,47.32
2024-03-13,Scheme_33,47.72
2024-03-14,Scheme_33,48.07
2024-03-15,Scheme_33,48.32
2024-03-16,Scheme_33,48.43
2024-03-17,Scheme_33,48.09
2024-03-18,Scheme_33,48.37
2024-03-19,Scheme_33,49.05
2024-03-20,Scheme_33,49.11
2024-03-21,Scheme_33,49.17
2024-03-22,Scheme_33,48.86
2024-03-23,Scheme_33,48.26
2024-03-24,Scheme_33,48.17
2024-03-25,Scheme_33,48.63
2024-03-26,Scheme_33,49.06
2024-03-27,Scheme_33,49.06
2024-03-28,Scheme_33,49.21
2024-03-29,Scheme_33,48.86
2024-03-30,Scheme_33,48.91
2024-03-31,Scheme_33,48.78
2024-04-01,Scheme_33,48.81
2024-04-02,Scheme_33,48.75
2024-04-03,Scheme_33,48.68
2024-04-04,Scheme_33,49.0
2024-04-05,Scheme_33,49.61
2024-04-06,Scheme_33,49.58
2024-04-07,Scheme_33,50.03
2024-04-08,Scheme_33,49.67
2024-04-09,Scheme_33,49.67
2024-04-10,Scheme_33,49.3
2024-04-11,Scheme_33,49.22
2024-04-12,Scheme_33,49.46
2024-04-13,Scheme_33,49.81
2024-04-14,Scheme_33,49.6
2024-04-15,Scheme_33,49.76
2024-04-16,Scheme_33,50.15
2024-04-17,Scheme_33,50.49
2024-04-18,Scheme_33,50.59
2024-04-19,Scheme_33,50.43
2024-04-20,Scheme_33,50.25
2024-04-21,Scheme_33,50.01
2024-04-22,Scheme_33,50.03
2024-04-23,Scheme_33,49.8
2024-04-24,Scheme_33,50.02
2024-04-25,Scheme_33,50.11
2024-04-26,Scheme_33,50.19
2024-04-27,Scheme_33,49.65
2024-04-28,Scheme_33,49.68
2024-04-29,Scheme_33,49.56
2024-04-30,Scheme_33,50.23
2024-05-01,Scheme_33,49.87
2024-05-02,Scheme_33,49.83
2024-05-03,Scheme_33,49.96
2024-05-04,Scheme_33,49.69
